		C520		20171018	20171018	I5	USD		PV3 35140	0984/GP/X/2017		40	82311100				16550000				V0		522010011	522010011																											GANGBARO - SKID		
X		C520		20171018	20171018	I5	USD		PV3 35141	0985/GP/X/2017		31	41210000S0012				3586250				V0			522010011																											PT.GANGBARO PUTRA		
		C520		20171018	20171018	I5	USD		PV3 35141	0985/GP/X/2017		40	82311100				3586250				V0		522010011	522010011																											GANGBARO - PALLET		
X		C520		20171020	20171020	I5	USD		PV3 35142	0998/GP/X/2017		31	41210000S0012				1250000				V0			522010011																											PT.GANGBARO PUTRA		
		C520		20171020	20171020	I5	USD		PV3 35142	0998/GP/X/2017		40	82311100				1250000				V0		522010011	522010011																											GANGBARO - PALLET		
X		C520		20171020	20171020	I5	USD		PV3 35143	0999/GP/X/2017		31	41210000S0012				585000				V0			522010011																											PT.GANGBARO PUTRA		
		C520		20171020	20171020	I5	USD		PV3 35143	0999/GP/X/2017		40	82311100				585000				V0		522010011	522010011																											GANGBARO - SKID		
X		C520		20171004	20171004	I5	USD		PV3 35010	13/17-KI3-SG		31	41210000S0122				9934				V0			522010011																											UD. SERBA GUNA		
		C520		20171004	20171004	I5	USD		PV3 35010	13/17-KI3-SG		40	82311100				9934				V0		522010011	522010011																											SERBAGUNA - SOUND BOARD WOOD ASSY		
X		C520		20171011	20171011	I5	USD		PV3 35009	14/17-KI3-SG		31	41210000S0122				10670.1				V0			522010011																											UD. SERBA GUNA		
		C520		20171011	20171011	I5	USD		PV3 35009	14/17-KI3-SG		40	82311100				10670.1				V0		522010011	522010011																											SERBAGUNA - SOUND BOARD WOOD ASSY		
X		C520		20171003	20171003	I5	USD		PV3 35066	152/X/HW/2017		31	41210000S0163				16.46				V0			522010011																											PT. Ewindo		
		C520		20171003	20171003	I5	USD		PV3 35066	152/X/HW/2017		40	82311100				16.46				V0		522010011	522010011																											EWINDO - SPEAKER CABLE		
X		C520		20171002	20171002	I5	USD		PV3 35076	17859652		31	41210000S0118				72979470				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171002	20171002	I5	USD		PV3 35076	17859652		40	82311100				72979470				V0		522010011	522010011																											PROPACK - OUTER CARTON,ETC		
X		C520		20171003	20171003	I5	USD		PV3 35077	17859684		31	41210000S0118				113189850				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171003	20171003	I5	USD		PV3 35077	17859684		40	82311100				113189850				V0		522010011	522010011																											PROPACK - OUTER CARTON,ETC		
X		C520		20171004	20171004	I5	USD		PV3 35078	17859712		31	41210000S0118				77974785				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171004	20171004	I5	USD		PV3 35078	17859712		40	82311100				77974785				V0		522010011	522010011																											PROPACK - OUTER CARTON,ETC		
X		C520		20171005	20171005	I5	USD		PV3 35079	17859733		31	41210000S0118				93243200				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171005	20171005	I5	USD		PV3 35079	17859733		40	82311100				93243200				V0		522010011	522010011																											PROPACK - SLEEVE,PAD,ETC		
X		C520		20171006	20171006	I5	USD		PV3 35080	17859768		31	41210000S0118				22487868.99				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171006	20171006	I5	USD		PV3 35080	17859768		40	82311100				22487868.99				V0		522010011	522010011																											PROPACK - OUTER CARTON,UNDER CASE,ETC		
X		C520		20171009	20171009	I5	USD		PV3 35081	17859804		31	41210000S0118				37065363				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171009	20171009	I5	USD		PV3 35081	17859804		40	82311100				37065363				V0		522010011	522010011																											PROPACK - OUTER - PACKING BOX,ETC		
X		C520		20171010	20171010	I5	USD		PV3 35082	17859809		31	41210000S0118				110679341.8				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171010	20171010	I5	USD		PV3 35082	17859809		40	82311100				110679341.8				V0		522010011	522010011																											PROPACK - OUTER CARTON,ETC		
X		C520		20171011	20171011	I5	USD		PV3 35083	17859834		31	41210000S0118				77316551.02				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171011	20171011	I5	USD		PV3 35083	17859834		40	82311100				77316551.02				V0		522010011	522010011																											PROPACK - OUTER CARTON,ETC		
X		C520		20171012	20171012	I5	USD		PV3 35084	17859880		31	41210000S0118				46760573.76				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171012	20171012	I5	USD		PV3 35084	17859880		40	82311100				46760573.76				V0		522010011	522010011																											PROPACK - OUTER CARTON,ETC		
X		C520		20171013	20171013	I5	USD		PV3 35085	17859912		31	41210000S0118				42865500				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171013	20171013	I5	USD		PV3 35085	17859912		40	82311100				42865500				V0		522010011	522010011																											PROPACK - OUTER CARTON,ETC		
X		C520		20171015	20171015	I5	USD		PV3 35086	17859943		31	41210000S0118				10568800				V0			522010011																											PT. ProPACK KREASI MANDIRI		
		C520		20171015	20171015	I5	USD		PV3 35086	17859943		40	82311100				10568800				V0		522010011	522010011																											PROPACK - OUTER CARTON		
X		C520		20171003	20171003	I5	USD		PV3 35114	17D000005115		31	41210000S0148				1027.2				V0			522010011																											PT. KUTAI TIMBER INDONESIA		
		C520		20171003	20171003	I5	USD		PV3 35114	17D000005115		40	82311100				1027.2				V0		522010011	522010011																											KUTAI - ARM,CHEEK BLOCK,ETC		
X		C520		20171003	20171003	I5	USD		PV3 35115	17D000005116		31	41210000S0148				1288				V0			522010011																											PT. KUTAI TIMBER INDONESIA		
		C520		20171003	20171003	I5	USD		PV3 35115	17D000005116		40	82311100				1288				V0		522010011	522010011																											KUTAI - STAND BACK BOARD		
X		C520		20171007	20171007	I5	USD		PV3 35111	17D000005217		31	41210000S0148				1494.4				V0			522010011																											PT. KUTAI TIMBER INDONESIA		
		C520		20171007	20171007	I5	USD		PV3 35111	17D000005217		40	82311100				1494.4				V0		522010011	522010011																											KUTAI - ARM,CHEEK BLOCK,ETC		
X		C520		20171007	20171007	I5	USD		PV3 35113	17D000005219		31	41210000S0148				1315.11				V0			522010011																											PT. KUTAI TIMBER INDONESIA		
		C520		20171007	20171007	I5	USD		PV3 35113	17D000005219		40	82311100				1315.11				V0		522010011	522010011																											KUTAI - KEY BED		
X		C520		20171007	20171007	I5	USD		PV3 35112	17D00005218		31	41210000S0148				481.9				V0			522010011																											PT. KUTAI TIMBER INDONESIA		
		C520		20171007	20171007	I5	USD		PV3 35112	17D00005218		40	82311100				481.9				V0		522010011	522010011																											KUTAI - KEY BED		
X		C520		20171013	20171013	I5	USD		PV3 35145	2017/PPP/X/0262		31	41210000S0039				15813880				V0			522010011																											PURBAYASA PUTRA PERKASA		
		C520		20171013	20171013	I5	USD		PV3 35145	2017/PPP/X/0262		40	82311100				15813880				V0		522010011	522010011																											PURBAYASA - STAND BACK BOARD PAD,ETC		
X		C520		20171002	20171002	I5	USD		PV3 35101	201705486		31	41210000S0024				3158.89				V0			522010011																											HONORIS INDUSTRY		
		C520		20171002	20171002	I5	USD		PV3 35101	201705486		40	82311100				3158.89				V0		522010011	522010011																											HONORIS - HAMMER RAIL,ETC		
X		C520		20171003	20171003	I5	USD		PV3 35102	201705487		31	41210000S0024				3056.65				V0			522010011																											HONORIS INDUSTRY		
		C520		20171003	20171003	I5	USD		PV3 35102	201705487		40	82311100				3056.65				V0		522010011	522010011																											HONORIS - HAMMER RAIL,ETC		
X		C520		20171004	20171004	I5	USD		PV3 35103	201705489		31	41210000S0024				3060.58				V0			522010011																											HONORIS INDUSTRY		
		C520		20171004	20171004	I5	USD		PV3 35103	201705489		40	82311100				3060.58				V0		522010011	522010011																											HONORIS - HAMMER RAIL,ETC		
X		C520		20171005	20171005	I5	USD		PV3 35104	201705490		31	41210000S0024				3764.47				V0			522010011																											HONORIS INDUSTRY		
		C520		20171005	20171005	I5	USD		PV3 35104	201705490		40	82311100				3764.47				V0		522010011	522010011																											HONORIS - HAMMER RAIL,ETC		
X		C520		20171006	20171006	I5	USD		PV3 35105	201705491		31	41210000S0024				4879.99				V0			522010011																											HONORIS INDUSTRY		
		C520		20171006	20171006	I5	USD		PV3 35105	201705491		40	82311100				4879.99				V0		522010011	522010011																											HONORIS - HAMMER RAIL,ETC		
X		C520		20171009	20171009	I5	USD		PV3 35096	201705494		31	41210000S0024				7593.57				V0			522010011																											HONORIS INDUSTRY		
		C520		20171009	20171009	I5	USD		PV3 35096	201705494		40	82311100				7593.57				V0		522010011	522010011																											HONORIS - HAMMER RAIL,ETC		
X		C520		20171010	20171010	I5	USD		PV3 35097	201705495		31	41210000S0024				5133.98				V0			522010011																											HONORIS INDUSTRY		
		C520		20171010	20171010	I5	USD		PV3 35097	201705495		40	82311100				5133.98				V0		522010011	522010011																											HONORIS - WHITE KEY,COVER KBFD,ETC		
X		C520		20171011	20171011	I5	USD		PV3 35130	201705514		31	41210000S0024				5799.25				V0			522010011																											HONORIS INDUSTRY		
		C520		20171011	20171011	I5	USD		PV3 35130	201705514		40	82311100				5799.25				V0		522010011	522010011																											HONORIS - WHITE KEY,CHASSIS,ETC		
X		C520		20171012	20171012	I5	USD		PV3 35133	201705563		31	41210000S0024				4737.85				V0			522010011																											HONORIS INDUSTRY		
		C520		20171012	20171012	I5	USD		PV3 35133	201705563		40	82311100				4737.85				V0		522010011	522010011																											HONORIS - CHASSIS,GUIDE SPACER,ETC		
X		C520		20171016	20171016	I5	USD		PV3 35131	201705599		31	41210000S0024				1803.36				V0			522010011																											HONORIS INDUSTRY		
		C520		20171016	20171016	I5	USD		PV3 35131	201705599		40	82311100				1803.36				V0		522010011	522010011																											HONORIS - HAMMER,BACK PANEL,ETC		
X		C520		20171017	20171017	I5	USD		PV3 35132	201705643		31	41210000S0024				3696.05				V0			522010011																											HONORIS INDUSTRY		
		C520		20171017	20171017	I5	USD		PV3 35132	201705643		40	82311100				3696.05				V0		522010011	522010011																											HONORIS - HAMMER,JACK PANEL,ETC		
X		C520		20171005	20171005	I5	USD		PV3 35094	2017100566		31	41210000S0053				1673.7				V0			522010011																											ZEPHYR INDONESIA		
		C520		20171005	20171005	I5	USD		PV3 35094	2017100566		40	82311100				1673.7				V0		522010011	522010011																													
X		C520		20171009	20171009	I5	USD		PV3 35095	2017100571		31	41210000S0053				2755.85				V0			522010011																											ZEPHYR INDONESIA		
		C520		20171009	20171009	I5	USD		PV3 35095	2017100571		40	82311100				2755.85				V0		522010011	522010011																													
X		C520		20171003	20171003	I5	USD		PV3 35175	2052/17		31	41210000S0050				2725.17				V0			522010011																											YAN JIN INDONESIA		
		C520		20171003	20171003	I5	USD		PV3 35175	2052/17		40	82311100				2725.17				V0		522010011	522010011																											YAN JIN - HEAT SINK,PANEL		
X		C520		20171009	20171009	I5	USD		PV3 35182	2099/17		31	41210000S0050				4458.46				V0			522010011																											YAN JIN INDONESIA		
		C520		20171009	20171009	I5	USD		PV3 35182	2099/17		40	82311100				4458.46				V0		522010011	522010011																											YAN JIN - PANEL,HEAT SINK		
X		C520		20171012	20171012	I5	USD		PV3 35176	2135/17		31	41210000S0050				3928.97				V0			522010011																											YAN JIN INDONESIA		
		C520		20171012	20171012	I5	USD		PV3 35176	2135/17		40	82311100				3928.97				V0		522010011	522010011																											YAN JIN - PANEL		
X		C520		20171002	20171002	I5	USD		PV3 35071	32351		31	41210000S0046				3735.84				V0			522010011																											TEKUN ASAS SUMBER MAKMUR		
		C520		20171002	20171002	I5	USD		PV3 35071	32351		40	82311100				3735.84				V0		522010011	522010011																											TEKUN - KEY BED FITTING		
X		C520		20171005	20171005	I5	USD		PV3 35072	32368		31	41210000S0046				3320.85				V0			522010011																											TEKUN ASAS SUMBER MAKMUR		
		C520		20171005	20171005	I5	USD		PV3 35072	32368		40	82311100				3320.85				V0		522010011	522010011																											TEKUN - WEIGHT,ETC		
X		C520		20171009	20171009	I5	USD		PV3 35074	32376		31	41210000S0046				85000				V0			522010011																											TEKUN ASAS SUMBER MAKMUR		
		C520		20171009	20171009	I5	USD		PV3 35074	32376		40	82311100				85000				V0		522010011	522010011																											TEKUN ASAS - MAGNET		
X		C520		20171009	20171009	I5	USD		PV3 35073	32377		31	41210000S0046				3479.43				V0			522010011																											TEKUN ASAS SUMBER MAKMUR		
		C520		20171009	20171009	I5	USD		PV3 35073	32377		40	82311100				3479.43				V0		522010011	522010011																											TEKUN - WEIGHT,ETC		
X		C520		20171012	20171012	I5	USD		32387	32387		31	41210000S0046				6419.72				V0			522010011																											TEKUN ASAS SUMBER MAKMUR		
		C520		20171012	20171012	I5	USD		32387	32387		40	82311100				6419.72				V0		522010011	522010011																											TEKUN - WEIGHT,ETC		
X		C520		20171010	20171010	I5	USD		PV3 35179	33168301/2017		31	41210000S0143				15059400				V0			522010011																											PT. MULIAPACK		
		C520		20171010	20171010	I5	USD		PV3 35179	33168301/2017		40	82311100				15059400				V0		522010011	522010011																											MULIAPACK - PE FOAM CUT		
X		C520		20171010	20171010	I5	USD		PV3 35180	33168302/2017		31	41210000S0143				15900				V0			522010011																											PT. MULIAPACK		
		C520		20171010	20171010	I5	USD		PV3 35180	33168302/2017		40	82311100				15900				V0		522010011	522010011																											MULIAPACK - PE FOAM CUT		
X		C520		20171010	20171010	I5	USD		PV3 35181	33168303/2017		31	41210000S0143				487600				V0			522010011																											PT. MULIAPACK		
		C520		20171010	20171010	I5	USD		PV3 35181	33168303/2017		40	82311100				487600				V0		522010011	522010011																											MULIAPACK - PE FOAM CUT		
X		C520		20171006	20171006	I5	USD		PV3 35067	370/X/HW/2017		31	41210000S0163				3110.93				V0			522010011																											PT. Ewindo		
